"","Year","DOY","Port.1Soil.Resp.um.co2.m2.s","Port.1VWC","Port.1Soil.Temp.deg.C","Port.2soil.respum.co2.m2.s","Port.2VWC","Port.2Soil.Temp.deg.C","Port.3soil.respum.co2.m2.s","Port.3VWC","Port.3Soil.Temp.deg.C","Port.4Soil.Resp.um.co2.m2.s","Por4VWC","Port.4Soil.Temp.deg.C","Port.5soil.respum.co2.m2.s","Port.5VWC","Port.5Soil.Temp.deg.C","Port.6soil.respum.co2.m2.s","Port.6VWC","Port.6Soil.Temp.deg.C","Port.7soil.respum.co2.m2.s","Port.7VWC","Port.7Soil.Temp.deg.C","date"
"6343",17,265.76,1.88,0.052217,30.24,1.48,0.062238,30.38,1.42,0.070832,31.36,0.78,0.072488,32.6,1.16,0.073169,30.34,0.65,0.053221,31.98,0.29,0.098976,32.92,2017-09-22
"6344",17,265.8,1.65,0.050758,27.64,1.39,0.059909,27.94,1.41,0.068634,28.3,0.76,0.070003,29.86,1.06,0.071661,27.74,0.59,0.051261,29,0.22,0.095713,30.08,2017-09-22
"6345",17,265.8,1.65,0.050758,27.64,1.39,0.059909,27.94,1.41,0.068634,28.3,0.76,0.070003,29.86,1.06,0.071661,27.74,0.59,0.051261,29,0.22,0.095713,30.08,2017-09-22
"6346",17,265.85,1.5,0.049497,25.82,1.36,0.058368,26.2,1.31,0.067262,26.38,0.85,0.068242,28,0.96,0.070296,25.9,0.53,0.050052,26.86,0.16,NA,NA,2017-09-22
"6347",17,265.85,1.5,0.049497,25.82,1.36,0.058368,26.2,1.31,0.067262,26.38,0.85,0.068242,28,0.96,0.070296,25.9,0.53,0.050052,26.86,0.16,NA,NA,2017-09-22
"6348",17,265.89,1.44,0.048538,24.46,1.32,0.057522,24.84,1.3,0.066133,24.94,0.76,0.067164,26.64,0.94,0.06927,24.52,0.5,0.04874,25.22,0.21,NA,NA,2017-09-22
"6349",17,265.89,1.44,0.048538,24.46,1.32,0.057522,24.84,1.3,0.066133,24.94,0.76,0.067164,26.64,0.94,0.06927,24.52,0.5,0.04874,25.22,0.21,NA,NA,2017-09-22
"6350",17,265.93,1.41,0.048032,23.46,1.3,0.056375,23.78,1.19,NA,NA,0.71,0.066428,25.46,0.98,0.067654,23.46,0.51,0.047728,23.98,0.24,0.091113,25.16,2017-09-22
"6351",17,265.93,1.41,0.048032,23.46,1.3,0.056375,23.78,1.19,NA,NA,0.71,0.066428,25.46,0.98,0.067654,23.46,0.51,0.047728,23.98,0.24,0.091113,25.16,2017-09-22
"6352",17,265.97,1.34,0.047981,22.78,1.31,0.055725,23.08,1.18,0.06446,23,0.65,0.065248,24.62,1.06,0.067066,22.76,0.55,0.047475,23,0.22,NA,NA,2017-09-22
"6353",17,265.97,1.34,0.047981,22.78,1.31,0.055725,23.08,1.18,0.06446,23,0.65,0.065248,24.62,1.06,0.067066,22.76,0.55,0.047475,23,0.22,NA,NA,2017-09-22
"6354",17,266.01,1.24,0.046969,21.88,1.3,0.055125,22.22,1.14,NA,NA,0.74,0.064952,23.8,0.92,0.065936,21.96,0.39,0.04636,22,0.18,NA,NA,2017-09-23
"6355",17,266.01,1.24,0.046969,21.88,1.3,0.055125,22.22,1.14,NA,NA,0.74,0.064952,23.8,0.92,0.065936,21.96,0.39,0.04636,22,0.18,NA,NA,2017-09-23
"6356",17,266.05,1.24,0.046715,21.26,1.24,0.054825,21.52,1.21,NA,NA,0.71,0.063967,23.06,0.92,0.06569,21.32,0.45,0.046208,21.24,0.19,0.08861,22.7,2017-09-23
"6357",17,266.05,1.24,0.046715,21.26,1.24,0.054825,21.52,1.21,NA,NA,0.71,0.063967,23.06,0.92,0.06569,21.32,0.45,0.046208,21.24,0.19,0.08861,22.7,2017-09-23
"6358",17,266.1,1.27,0.046715,21.1,1.23,0.054625,21.24,1.15,0.062979,21.2,0.63,0.063967,22.66,0.97,0.065543,21.02,0.38,0.046157,20.86,0.23,NA,NA,2017-09-23
"6359",17,266.1,1.27,0.046715,21.1,1.23,0.054625,21.24,1.15,0.062979,21.2,0.63,0.063967,22.66,0.97,0.065543,21.02,0.38,0.046157,20.86,0.23,NA,NA,2017-09-23
"6360",17,266.14,1.2,0.046715,20.5,1.23,0.053923,20.74,1.03,0.062485,20.7,0.66,0.063868,22.1,0.98,0.065001,20.62,0.35,0.045853,20.28,0.09,NA,NA,2017-09-23
"6361",17,266.14,1.2,0.046715,20.5,1.23,0.053923,20.74,1.03,0.062485,20.7,0.66,0.063868,22.1,0.98,0.065001,20.62,0.35,0.045853,20.28,0.09,NA,NA,2017-09-23
"6362",17,266.18,1.17,0.046462,19.7,1.2,0.053823,20.06,1.2,NA,NA,0.58,0.06293,21.5,0.85,0.06446,19.94,0.4,0.045091,19.6,0.18,NA,NA,2017-09-23
"6363",17,266.18,1.17,0.046462,19.7,1.2,0.053823,20.06,1.2,NA,NA,0.58,0.06293,21.5,0.85,0.06446,19.94,0.4,0.045091,19.6,0.18,NA,NA,2017-09-23
"6364",17,266.22,1.23,0.046259,19.52,1.19,0.053623,19.68,1.13,NA,NA,0.65,0.062732,21.1,0.92,0.064361,19.56,0.45,0.04504,19.22,0.21,NA,NA,2017-09-23
"6365",17,266.22,1.23,0.046259,19.52,1.19,0.053623,19.68,1.13,NA,NA,0.65,0.062732,21.1,0.92,0.064361,19.56,0.45,0.04504,19.22,0.21,NA,NA,2017-09-23
"6366",17,266.26,1.11,0.046715,19.8,1.13,0.053723,20,1.2,0.062238,20.2,0.56,0.06293,21.3,0.88,0.06441,19.92,0.45,0.045345,19.62,0.28,0.087567,21,2017-09-23
"6367",17,266.26,1.11,0.046715,19.8,1.13,0.053723,20,1.2,0.062238,20.2,0.56,0.06293,21.3,0.88,0.06441,19.92,0.45,0.045345,19.62,0.28,0.087567,21,2017-09-23
"6368",17,266.3,1.25,0.047222,20.74,1.18,0.054474,20.46,1.12,0.063177,21,0.59,0.063523,21.58,0.82,0.064854,20.24,0.49,0.046208,20.18,0.34,0.088041,21.26,2017-09-23
"6369",17,266.3,1.25,0.047222,20.74,1.18,0.054474,20.46,1.12,0.063177,21,0.59,0.063523,21.58,0.82,0.064854,20.24,0.49,0.046208,20.18,0.34,0.088041,21.26,2017-09-23
"6370",17,266.35,1.2,0.048184,21.6,1.13,0.054374,20.4,1.29,0.064312,22.14,0.7,0.063967,21.82,0.9,0.065149,20.22,0.57,0.046665,20.76,0.46,0.08965,22.7,2017-09-23
"6371",17,266.35,1.2,0.048184,21.6,1.13,0.054374,20.4,1.29,0.064312,22.14,0.7,0.063967,21.82,0.9,0.065149,20.22,0.57,0.046665,20.76,0.46,0.08965,22.7,2017-09-23
"6372",17,266.39,1.34,0.050405,23.86,1.16,0.054825,21.12,1.28,0.068781,27.04,1.03,0.066182,24.44,0.97,0.065985,21.32,0.58,0.050052,24.26,0.45,0.093699,26.32,2017-09-23
"6373",17,266.39,1.34,0.050405,23.86,1.16,0.054825,21.12,1.28,0.068781,27.04,1.03,0.066182,24.44,0.97,0.065985,21.32,0.58,0.050052,24.26,0.45,0.093699,26.32,2017-09-23
"6374",17,266.43,1.46,0.054875,29.8,1.16,0.058269,24.56,1.4,0.072294,31.4,1.02,0.070442,29.06,0.99,0.070393,25.1,0.61,0.054024,29.32,0.55,0.097859,30.06,2017-09-23
"6375",17,266.43,1.46,0.054875,29.8,1.16,0.058269,24.56,1.4,0.072294,31.4,1.02,0.070442,29.06,0.99,0.070393,25.1,0.61,0.054024,29.32,0.55,0.097859,30.06,2017-09-23
"6376",17,266.47,1.62,0.058816,34.88,1.26,0.06209,29.3,1.54,0.075302,35.84,0.88,0.075496,34.64,0.93,0.073412,28.74,0.69,0.058119,34.62,0.27,0.1018,33.72,2017-09-23
"6377",17,266.47,1.62,0.058816,34.88,1.26,0.06209,29.3,1.54,0.075302,35.84,0.88,0.075496,34.64,0.93,0.073412,28.74,0.69,0.058119,34.62,0.27,0.1018,33.72,2017-09-23
"6378",17,266.51,1.65,0.056325,32.4,1.27,0.063029,29.92,1.35,0.074721,34.1,0.77,0.074237,33.02,1,0.073849,29.26,0.65,0.056973,33.42,0.31,0.10157,33.84,2017-09-23
"6379",17,266.51,1.65,0.056325,32.4,1.27,0.063029,29.92,1.35,0.074721,34.1,0.77,0.074237,33.02,1,0.073849,29.26,0.65,0.056973,33.42,0.31,0.10157,33.84,2017-09-23
"6380",17,266.55,1.76,0.055225,31.4,1.39,0.062732,29.5,1.36,0.073703,32.86,0.99,0.072829,31.46,0.92,0.07278,29,0.59,0.055775,32.5,0.32,0.10042,32.54,2017-09-23
"6381",17,266.55,1.76,0.055225,31.4,1.39,0.062732,29.5,1.36,0.073703,32.86,0.99,0.072829,31.46,0.92,0.07278,29,0.59,0.055775,32.5,0.32,0.10042,32.54,2017-09-23
"6382",17,266.6,1.97,0.056275,32.8,1.32,0.063523,31.02,1.54,0.074673,34.3,0.94,0.073606,32.52,1.06,0.075206,30.7,0.61,0.056375,33.38,0.51,0.10083,32.84,2017-09-23
"6383",17,266.6,1.97,0.056275,32.8,1.32,0.063523,31.02,1.54,0.074673,34.3,0.94,0.073606,32.52,1.06,0.075206,30.7,0.61,0.056375,33.38,0.51,0.10083,32.84,2017-09-23
"6384",17,266.64,1.96,0.057522,34.54,1.31,0.067311,34.82,1.55,0.076946,37.62,0.82,0.077477,36.94,1.02,0.078681,35.14,0.6,0.058766,36.7,0.39,0.10264,34.48,2017-09-23
"6385",17,266.64,1.96,0.057522,34.54,1.31,0.067311,34.82,1.55,0.076946,37.62,0.82,0.077477,36.94,1.02,0.078681,35.14,0.6,0.058766,36.7,0.39,0.10264,34.48,2017-09-23
"6386",17,266.68,1.82,0.055475,32.5,1.32,0.065592,32.9,1.61,0.073703,33.28,0.64,0.076898,36.74,1.02,0.077284,33.76,0.57,0.057023,34.84,0.38,0.10236,34.42,2017-09-23
"6387",17,266.68,1.82,0.055475,32.5,1.32,0.065592,32.9,1.61,0.073703,33.28,0.64,0.076898,36.74,1.02,0.077284,33.76,0.57,0.057023,34.84,0.38,0.10236,34.42,2017-09-23
"6388",17,266.72,1.65,0.053472,29.68,1.29,0.062535,29.72,1.27,0.070979,29.84,0.66,0.073994,33.16,1.13,0.073751,29.3,0.54,0.054074,31.5,0.24,NA,NA,2017-09-23
"6389",17,266.72,1.65,0.053472,29.68,1.29,0.062535,29.72,1.27,0.070979,29.84,0.66,0.073994,33.16,1.13,0.073751,29.3,0.54,0.054074,31.5,0.24,NA,NA,2017-09-23
"6390",17,266.76,1.7,0.051513,27.3,1.31,0.060257,27.3,1.21,0.069123,27.6,0.71,0.070345,29.66,0.98,NA,NA,0.5,0.051563,28.32,0.24,0.096927,29.76,2017-09-23
"6391",17,266.76,1.7,0.051513,27.3,1.31,0.060257,27.3,1.21,0.069123,27.6,0.71,0.070345,29.66,0.98,NA,NA,0.5,0.051563,28.32,0.24,0.096927,29.76,2017-09-23
"6392",17,266.8,1.34,0.049245,24.5,1.24,0.05797,24.9,1.16,0.067017,25.06,0.69,0.067654,26.66,0.9,0.069856,24.62,0.41,0.049346,25.36,0.15,0.094027,27.06,2017-09-23
"6393",17,266.8,1.34,0.049245,24.5,1.24,0.05797,24.9,1.16,0.067017,25.06,0.69,0.067654,26.66,0.9,0.069856,24.62,0.41,0.049346,25.36,0.15,0.094027,27.06,2017-09-23
"6394",17,266.85,1.22,0.04788,22.42,1.16,0.056375,22.94,1.11,0.065051,22.92,0.68,0.065887,24.68,0.87,0.067458,22.72,0.41,0.047627,23.18,0.2,0.091442,24.84,2017-09-23
"6395",17,266.85,1.22,0.04788,22.42,1.16,0.056375,22.94,1.11,0.065051,22.92,0.68,0.065887,24.68,0.87,0.067458,22.72,0.41,0.047627,23.18,0.2,0.091442,24.84,2017-09-23
"6396",17,266.89,1.13,0.046715,20.96,1.15,0.055025,21.58,1,0.063473,21.6,0.5,0.064607,23.2,0.86,0.065789,21.36,0.42,0.04631,21.58,0.12,NA,NA,2017-09-23
"6397",17,266.89,1.13,0.046715,20.96,1.15,0.055025,21.58,1,0.063473,21.6,0.5,0.064607,23.2,0.86,0.065789,21.36,0.42,0.04631,21.58,0.12,NA,NA,2017-09-23
"6398",17,266.93,1.09,0.045447,19.44,1.11,0.053723,20.22,1,NA,NA,0.59,0.063325,21.82,0.77,0.064706,20.04,0.4,0.045193,20.02,0.16,0.08842,21.7,2017-09-23
"6399",17,266.93,1.09,0.045447,19.44,1.11,0.053723,20.22,1,NA,NA,0.59,0.063325,21.82,0.77,0.064706,20.04,0.4,0.045193,20.02,0.16,0.08842,21.7,2017-09-23
"6400",17,266.97,1.05,0.044938,18.34,1.06,0.05292,19.12,0.94,0.061,19.1,0.5,0.062485,20.72,0.82,0.064065,18.96,0.43,0.044684,18.76,0.15,NA,NA,2017-09-23
"6401",17,266.97,1.05,0.044938,18.34,1.06,0.05292,19.12,0.94,0.061,19.1,0.5,0.062485,20.72,0.82,0.064065,18.96,0.43,0.044684,18.76,0.15,NA,NA,2017-09-23
"6402",17,267.01,1.09,0.044176,17.56,1.07,0.052016,18.32,1.01,0.060008,18.2,0.5,0.061397,19.92,0.85,0.063621,18.16,0.37,0.043819,17.9,0.19,0.085953,19.58,2017-09-24
"6403",17,267.01,1.09,0.044176,17.56,1.07,0.052016,18.32,1.01,0.060008,18.2,0.5,0.061397,19.92,0.85,0.063621,18.16,0.37,0.043819,17.9,0.19,0.085953,19.58,2017-09-24
"6404",17,267.05,1.03,0.043921,16.9,1.03,0.051614,17.64,0.9,NA,NA,0.49,0.061298,19.16,0.78,0.063374,17.44,0.39,0.043463,17.14,0.17,0.085477,18.8,2017-09-24
"6405",17,267.05,1.03,0.043921,16.9,1.03,0.051614,17.64,0.9,NA,NA,0.49,0.061298,19.16,0.78,0.063374,17.44,0.39,0.043463,17.14,0.17,0.085477,18.8,2017-09-24
"6406",17,267.1,1.03,0.043717,16.42,0.98,0.051161,17.1,0.98,0.059263,17,0.52,0.060356,18.6,0.82,0.062732,16.9,0.37,0.042902,16.52,0.14,0.084906,18.2,2017-09-24
"6407",17,267.1,1.03,0.043717,16.42,0.98,0.051161,17.1,0.98,0.059263,17,0.52,0.060356,18.6,0.82,0.062732,16.9,0.37,0.042902,16.52,0.14,0.084906,18.2,2017-09-24
"6408",17,267.14,0.98,0.042953,15.88,1.04,0.050859,16.54,0.94,0.058766,16.5,0.48,0.060058,18.02,0.82,0.062485,16.34,0.38,0.042392,15.96,0.23,NA,NA,2017-09-24
"6409",17,267.14,0.98,0.042953,15.88,1.04,0.050859,16.54,0.94,0.058766,16.5,0.48,0.060058,18.02,0.82,0.062485,16.34,0.38,0.042392,15.96,0.23,NA,NA,2017-09-24
"6410",17,267.18,0.98,0.042749,15.58,1.01,0.050657,16.2,0.84,0.058418,16.2,0.39,0.05986,17.6,0.7,0.062535,15.98,0.47,0.042392,15.56,0.15,0.084048,17.3,2017-09-24
"6411",17,267.18,0.98,0.042749,15.58,1.01,0.050657,16.2,0.84,0.058418,16.2,0.39,0.05986,17.6,0.7,0.062535,15.98,0.47,0.042392,15.56,0.15,0.084048,17.3,2017-09-24
"6412",17,267.22,0.93,0.042647,15.16,0.94,0.050607,15.84,0.87,0.058219,15.98,0.41,0.059611,17.2,0.69,0.062139,15.56,0.44,0.042341,15.12,0.19,NA,NA,2017-09-24
"6413",17,267.22,0.93,0.042647,15.16,0.94,0.050607,15.84,0.87,0.058219,15.98,0.41,0.059611,17.2,0.69,0.062139,15.56,0.44,0.042341,15.12,0.19,NA,NA,2017-09-24
"6414",17,267.26,0.89,0.0428,14.9,0.9,0.050355,15.44,0.8,0.05802,15.6,0.53,0.058866,16.8,0.66,0.061644,15.18,0.37,0.041881,14.7,0.17,0.083666,16.6,2017-09-24
"6415",17,267.26,0.89,0.0428,14.9,0.9,0.050355,15.44,0.8,0.05802,15.6,0.53,0.058866,16.8,0.66,0.061644,15.18,0.37,0.041881,14.7,0.17,0.083666,16.6,2017-09-24
"6416",17,267.3,0.93,0.042647,15.2,0.93,0.050254,15.36,0.93,NA,NA,0.44,0.058816,16.72,0.66,0.061496,15.02,0.37,0.041881,14.7,0.32,0.083714,16.5,2017-09-24
"6417",17,267.3,0.93,0.042647,15.2,0.93,0.050254,15.36,0.93,NA,NA,0.44,0.058816,16.72,0.66,0.061496,15.02,0.37,0.041881,14.7,0.32,0.083714,16.5,2017-09-24
"6418",17,267.35,0.96,0.044328,17.4,0.98,0.050556,16.18,0.98,NA,NA,0.66,0.060108,17.86,0.71,0.062436,15.76,0.51,0.043004,16.12,0.51,0.085858,18.44,2017-09-24
"6419",17,267.35,0.96,0.044328,17.4,0.98,0.050556,16.18,0.98,NA,NA,0.66,0.060108,17.86,0.71,0.062436,15.76,0.51,0.043004,16.12,0.51,0.085858,18.44,2017-09-24
"6420",17,267.39,1.14,0.046969,20.66,0.97,0.051765,17.58,1.19,0.065887,23.96,1.02,0.063473,21.56,0.8,0.063523,17.92,0.49,0.046918,20.78,0.86,0.090924,23.08,2017-09-24
"6421",17,267.39,1.14,0.046969,20.66,0.97,0.051765,17.58,1.19,0.065887,23.96,1.02,0.063473,21.56,0.8,0.063523,17.92,0.49,0.046918,20.78,0.86,0.090924,23.08,2017-09-24
"6422",17,267.43,1.22,0.053171,28.98,0.99,0.054775,21.46,1.26,0.071417,30.96,1.08,0.069172,27.82,0.82,0.067458,22.48,0.67,0.05277,27.96,0.63,0.096974,28.52,2017-09-24
"6423",17,267.43,1.22,0.053171,28.98,0.99,0.054775,21.46,1.26,0.071417,30.96,1.08,0.069172,27.82,0.82,0.067458,22.48,0.67,0.05277,27.96,0.63,0.096974,28.52,2017-09-24
"6424",17,267.47,1.21,0.059065,36.08,1.04,0.05976,27.56,1.42,0.074479,35.66,1.14,0.075254,34.2,0.85,NA,NA,0.58,0.057123,33.74,0.52,0.10227,33.44,2017-09-24
"6425",17,267.47,1.21,0.059065,36.08,1.04,0.05976,27.56,1.42,0.074479,35.66,1.14,0.075254,34.2,0.85,NA,NA,0.58,0.057123,33.74,0.52,0.10227,33.44,2017-09-24
"6426",17,267.51,1.34,0.061892,39.38,1.13,0.065444,33.66,1.32,0.07998,41.58,1.21,0.078922,38.32,0.9,0.074818,31.56,0.69,0.060108,38.22,0.7,0.10591,36.86,2017-09-24
"6427",17,267.51,1.34,0.061892,39.38,1.13,0.065444,33.66,1.32,0.07998,41.58,1.21,0.078922,38.32,0.9,0.074818,31.56,0.69,0.060108,38.22,0.7,0.10591,36.86,2017-09-24
"6428",17,267.55,1.84,0.063523,NA,1.16,0.068585,36.58,1.39,0.08338,45.54,1.01,0.081706,41.88,0.91,0.080124,NA,0.67,0.061149,40.1,0.61,0.1076,38.94,2017-09-24
"6429",17,267.55,1.84,0.063523,NA,1.16,0.068585,36.58,1.39,0.08338,45.54,1.01,0.081706,41.88,0.91,0.080124,NA,0.67,0.061149,40.1,0.61,0.1076,38.94,2017-09-24
"6430",17,267.6,1.54,0.062535,NA,1.24,0.07093,NA,1.41,0.082041,44.88,1,0.081946,NA,0.97,0.082998,NA,0.58,0.061248,40.68,0.44,0.10847,39.7,2017-09-24
"6431",17,267.6,1.54,0.062535,NA,1.24,0.07093,NA,1.41,0.082041,44.88,1,0.081946,NA,0.97,0.082998,NA,0.58,0.061248,40.68,0.44,0.10847,39.7,2017-09-24
"6432",17,267.64,1.53,0.059313,39.12,1.28,0.069856,NA,1.41,0.078633,41.32,0.86,0.081754,NA,0.96,0.083332,NA,0.58,0.059959,40.08,0.48,0.10724,39.24,2017-09-24
"6433",17,267.64,1.53,0.059313,39.12,1.28,0.069856,NA,1.41,0.078633,41.32,0.86,0.081754,NA,0.96,0.083332,NA,0.58,0.059959,40.08,0.48,0.10724,39.24,2017-09-24
"6434",17,267.68,1.48,0.056075,35.36,1.31,0.066968,35.6,1.42,0.07414,36.04,0.75,0.079451,41.2,0.98,0.079259,NA,0.67,0.057073,36.82,0.42,NA,NA,2017-09-24
"6435",17,267.68,1.48,0.056075,35.36,1.31,0.066968,35.6,1.42,0.07414,36.04,0.75,0.079451,41.2,0.98,0.079259,NA,0.67,0.057073,36.82,0.42,NA,NA,2017-09-24
"6436",17,267.72,1.42,0.053522,31.92,1.28,0.063523,31.86,1.32,0.07093,31.74,0.82,0.075544,37.06,0.92,0.074624,31.82,0.6,0.054274,33.48,0.33,0.10171,35.28,2017-09-24
"6437",17,267.72,1.42,0.053522,31.92,1.28,0.063523,31.86,1.32,0.07093,31.74,0.82,0.075544,37.06,0.92,0.074624,31.82,0.6,0.054274,33.48,0.33,0.10171,35.28,2017-09-24
"6438",17,267.76,1.35,0.050758,28.46,1.21,0.059959,28.22,1.26,0.068536,28.42,0.62,0.071369,31.92,0.91,0.07171,27.98,0.53,0.050859,29.04,0.2,0.097114,31.18,2017-09-24
"6439",17,267.76,1.35,0.050758,28.46,1.21,0.059959,28.22,1.26,0.068536,28.42,0.62,0.071369,31.92,0.91,0.07171,27.98,0.53,0.050859,29.04,0.2,0.097114,31.18,2017-09-24
"6440",17,267.8,1.3,0.048285,25.04,1.21,0.057372,25.3,1.14,0.065936,25.3,0.55,0.067752,28.12,0.86,0.069221,24.9,0.46,0.048538,25.6,0.2,0.093417,27.68,2017-09-24
"6441",17,267.8,1.3,0.048285,25.04,1.21,0.057372,25.3,1.14,0.065936,25.3,0.55,0.067752,28.12,0.86,0.069221,24.9,0.46,0.048538,25.6,0.2,0.093417,27.68,2017-09-24
"6442",17,267.85,1.22,0.046715,22.84,1.13,0.055625,23.3,1.04,0.06441,23.46,0.53,0.065346,25.56,0.8,0.066869,22.72,0.45,0.046766,23.26,0.23,NA,NA,2017-09-24
"6443",17,267.85,1.22,0.046715,22.84,1.13,0.055625,23.3,1.04,0.06441,23.46,0.53,0.065346,25.56,0.8,0.066869,22.72,0.45,0.046766,23.26,0.23,NA,NA,2017-09-24
"6444",17,267.89,1.15,0.045599,21.3,1.11,0.054525,21.76,1.03,0.062979,21.9,0.58,0.063967,23.86,0.81,0.065051,21.24,0.37,0.045396,21.58,0.15,NA,NA,2017-09-24
"6445",17,267.89,1.15,0.045599,21.3,1.11,0.054525,21.76,1.03,0.062979,21.9,0.58,0.063967,23.86,0.81,0.065051,21.24,0.37,0.045396,21.58,0.15,NA,NA,2017-09-24
"6446",17,267.93,1.11,0.044989,19.98,1.06,0.053271,20.58,0.92,0.061743,20.7,0.5,0.062732,22.42,0.75,0.064213,20.08,0.4,0.044684,20.14,NA,NA,NA,2017-09-24
"6447",17,267.93,1.11,0.044989,19.98,1.06,0.053271,20.58,0.92,0.061743,20.7,0.5,0.062732,22.42,0.75,0.064213,20.08,0.4,0.044684,20.14,NA,NA,NA,2017-09-24
"6448",17,267.97,1.02,0.043921,18.74,1.03,0.052468,19.48,0.9,NA,NA,0.41,0.061397,21.24,0.78,0.063276,18.98,0.34,0.043615,18.86,0.16,NA,NA,2017-09-24
"6449",17,267.97,1.02,0.043921,18.74,1.03,0.052468,19.48,0.9,NA,NA,0.41,0.061397,21.24,0.78,0.063276,18.98,0.34,0.043615,18.86,0.16,NA,NA,2017-09-24
"6450",17,268.01,0.96,0.043055,17.72,1.05,0.051915,18.46,0.89,NA,NA,0.4,0.061199,20.2,0.76,0.062831,18.04,0.28,0.042851,17.8,0.16,0.085001,19.5,2017-09-25
"6451",17,268.01,0.96,0.043055,17.72,1.05,0.051915,18.46,0.89,NA,NA,0.4,0.061199,20.2,0.76,0.062831,18.04,0.28,0.042851,17.8,0.16,0.085001,19.5,2017-09-25
"6452",17,268.05,1.02,0.042749,16.98,0.96,0.05111,17.74,0.83,0.059015,17.8,0.4,0.060008,19.26,0.78,0.062436,17.26,0.37,0.042392,16.96,0.16,0.084382,18.66,2017-09-25
"6453",17,268.05,1.02,0.042749,16.98,0.96,0.05111,17.74,0.83,0.059015,17.8,0.4,0.060008,19.26,0.78,0.062436,17.26,0.37,0.042392,16.96,0.16,0.084382,18.66,2017-09-25
"6454",17,268.1,0.92,0.042341,16.18,1.01,0.050254,17.02,0.8,NA,NA,0.46,0.05976,18.5,0.73,0.062238,16.6,0.31,0.041881,16.18,NA,NA,NA,2017-09-25
"6455",17,268.1,0.92,0.042341,16.18,1.01,0.050254,17.02,0.8,NA,NA,0.46,0.05976,18.5,0.73,0.062238,16.6,0.31,0.041881,16.18,NA,NA,NA,2017-09-25
"6456",17,268.14,0.89,0.041677,15.6,0.98,0.050103,16.4,0.81,0.05802,16.4,0.36,0.058866,17.8,0.66,0.061496,15.9,0.32,0.041166,15.48,0.17,NA,NA,2017-09-25
"6457",17,268.14,0.89,0.041677,15.6,0.98,0.050103,16.4,0.81,0.05802,16.4,0.36,0.058866,17.8,0.66,0.061496,15.9,0.32,0.041166,15.48,0.17,NA,NA,2017-09-25
"6458",17,268.18,0.84,0.041575,14.96,0.9,0.050002,15.78,0.79,NA,NA,0.41,0.058816,17.2,0.64,0.061248,15.4,0.21,0.041063,14.88,0.15,0.082711,16.7,2017-09-25
"6459",17,268.18,0.84,0.041575,14.96,0.9,0.050002,15.78,0.79,NA,NA,0.41,0.058816,17.2,0.64,0.061248,15.4,0.21,0.041063,14.88,0.15,0.082711,16.7,2017-09-25
"6460",17,268.22,0.84,0.04137,14.24,0.91,0.049548,15.2,0.85,0.056774,15.2,0.41,0.05792,16.52,0.61,0.061099,14.76,0.28,0.040757,14.18,0.17,0.082041,16.14,2017-09-25
"6461",17,268.22,0.84,0.04137,14.24,0.91,0.049548,15.2,0.85,0.056774,15.2,0.41,0.05792,16.52,0.61,0.061099,14.76,0.28,0.040757,14.18,0.17,0.082041,16.14,2017-09-25
"6462",17,268.26,0.87,0.040859,13.8,0.89,0.049043,14.64,0.8,NA,NA,0.36,0.057522,16,0.65,0.060604,14.2,0.28,0.040091,13.6,0.22,NA,NA,2017-09-25
"6463",17,268.26,0.87,0.040859,13.8,0.89,0.049043,14.64,0.8,NA,NA,0.36,0.057522,16,0.65,0.060604,14.2,0.28,0.040091,13.6,0.22,NA,NA,2017-09-25
"6464",17,268.3,0.88,0.041268,14.04,0.94,0.049093,14.52,0.91,NA,NA,0.47,0.057522,15.9,0.61,0.060306,14,0.39,0.04004,13.52,0.35,0.08161,15.5,2017-09-25
"6465",17,268.3,0.88,0.041268,14.04,0.94,0.049093,14.52,0.91,NA,NA,0.47,0.057522,15.9,0.61,0.060306,14,0.39,0.04004,13.52,0.35,0.08161,15.5,2017-09-25
"6466",17,268.35,0.96,0.042698,16.5,0.89,0.049699,15.32,0.91,NA,NA,0.62,0.058766,17.1,0.73,0.061199,14.74,0.45,0.041472,15.06,0.52,0.083857,17.48,2017-09-25
"6467",17,268.35,0.96,0.042698,16.5,0.89,0.049699,15.32,0.91,NA,NA,0.62,0.058766,17.1,0.73,0.061199,14.74,0.45,0.041472,15.06,0.52,0.083857,17.48,2017-09-25
"6468",17,268.39,1.02,0.045548,19.94,0.89,0.050254,16.9,1.06,0.064854,23.9,0.99,0.061793,20.96,0.85,0.062436,16.92,0.54,0.045142,19.62,0.8,0.088893,22.2,2017-09-25
"6469",17,268.39,1.02,0.045548,19.94,0.89,0.050254,16.9,1.06,0.064854,23.9,0.99,0.061793,20.96,0.85,0.062436,16.92,0.54,0.045142,19.62,0.8,0.088893,22.2,2017-09-25
"6470",17,268.43,1.22,0.051815,28.54,0.96,0.053673,20.88,1.25,0.070345,30.86,1.05,0.068193,27.94,0.84,0.065936,21.56,0.6,0.050708,26.56,0.85,0.094871,27.54,2017-09-25
"6471",17,268.43,1.22,0.051815,28.54,0.96,0.053673,20.88,1.25,0.070345,30.86,1.05,0.068193,27.94,0.84,0.065936,21.56,0.6,0.050708,26.56,0.85,0.094871,27.54,2017-09-25
