Year,DOY,Port 1Soil Resp.um co2/m2/s,Port 1VWC,Port 1Soil Temp.deg C,Port 2soil respum co2/m2/s,Port 2VWC,Port 2Soil Temp.deg C,Port 3soil respum co2/m2/s,Port 3VWC,Port 3Soil Temp.deg C,Port 4Soil Resp.um co2/m2/s,Por4VWC,Port 4Soil Temp.deg C,Port 5soil respum co2/m2/s,Port 5VWC,Port 5Soil Temp.deg C,Port 6soil respum co2/m2/s,Port 6VWC,Port 6Soil Temp.deg C,Port 7soil respum co2/m2/s,Port 7VWC,Port 7Soil Temp.deg C
17,271.85,1.06,0.047019,23.62,1.04,0.056225,24,0.96,0.064164,24.04,0.5,0.065198,26.72,0.77,0.067605,24.34,0.46,0.047222,24.78,0.13,NaN,NaN
17,271.89,1.05,0.046715,22.94,1.02,0.055175,23.08,0.93,0.063473,23.1,0.49,0.064016,25.42,0.74,0.066329,23.28,0.43,0.046208,23.58,NaN,0.088373,24.24
17,271.93,1.09,0.046665,22.02,1.03,0.054575,22.12,0.9,0.062732,22.3,0.53,0.063671,24.44,0.75,0.065297,22.38,0.43,0.045447,22.48,0.14,0.08733,23.26
17,271.97,0.98,0.046462,21.46,1.05,0.054174,21.6,0.95,0.061991,21.7,0.46,0.062732,23.6,0.78,0.064607,21.76,0.38,0.045193,21.78,0.14,0.086951,22.62
17,272.01,1,0.045802,20.74,0.99,0.053673,21.04,0.85,0.061496,21,0.47,0.062485,22.86,0.74,0.064312,21.16,0.4,0.044938,21.02,0.14,0.086191,22.02
17,272.05,0.97,0.045802,20.32,0.94,0.053271,20.42,0.88,0.061248,20.6,0.53,0.061595,22.26,0.69,0.063917,20.62,0.39,0.04443,20.4,0.12,0.085715,21.44
17,272.1,0.93,0.045548,19.86,0.94,0.053271,19.96,0.86,0.060505,20.2,0.43,0.061397,21.74,0.78,0.063473,20.2,0.4,0.044176,19.9,0.1,0.085573,20.96
17,272.14,0.94,0.045447,19.38,0.92,0.052619,19.42,0.83,0.060257,19.7,0.46,0.061298,21.22,0.74,0.063029,19.7,0.42,0.043666,19.26,0.13,0.084811,20.46
17,272.18,0.9,0.045447,19,0.96,0.052468,19.04,0.84,0.060108,19.36,0.42,0.061099,20.8,0.72,0.063029,19.26,0.39,0.043666,18.8,0.15,NaN,NaN
17,272.22,0.91,0.045447,18.7,0.93,0.052368,18.7,0.92,NaN,NaN,0.38,0.060554,20.42,0.7,0.062979,18.92,0.44,0.043666,18.4,0.12,NaN,NaN
17,272.26,0.96,0.045447,18.4,0.92,0.052167,18.42,0.88,0.059512,18.7,0.44,0.060157,20.08,0.75,0.062683,18.7,0.42,0.043615,18.1,0.14,0.084334,19.42
17,272.3,0.88,0.045548,18.56,0.92,0.052317,18.4,0.94,NaN,NaN,0.41,0.060157,19.92,0.69,0.062683,18.58,0.37,0.043666,18.06,0.29,0.084382,19.26
17,272.35,0.96,0.046766,19.98,0.95,0.05282,19.02,0.95,NaN,NaN,0.62,0.061347,20.96,0.74,0.063078,19.16,0.44,0.044786,19.08,0.39,0.086191,20.78
17,272.39,1.04,0.049093,22.32,0.9,0.053974,20.22,1.04,0.065887,24.86,0.85,0.064016,23.76,0.79,0.064312,20.7,0.52,0.047374,22.2,0.5,0.089697,24
17,272.43,1.08,0.054124,28.9,0.93,0.056774,23.74,1.16,0.069514,29.32,1.02,0.069563,29.68,0.79,0.06971,25.8,0.62,0.051614,27.38,0.55,0.094027,27.76
17,272.47,1.13,0.062683,NaN,1.01,0.062287,29.5,1.26,0.07278,33.78,1.03,0.075544,36.3,0.82,0.073703,30.94,0.63,0.057422,34.3,0.57,0.098697,32.22
17,272.51,1.53,0.06441,NaN,1.05,0.068487,NaN,1.27,0.077043,38.44,1.16,0.080364,NaN,0.83,0.076705,33.9,0.63,0.061199,NaN,0.48,0.10301,35.98
17,272.55,1.31,0.065592,NaN,1.13,0.070832,NaN,1.28,0.082137,NaN,1.01,0.082424,NaN,0.89,0.079643,NaN,0.68,0.062732,NaN,0.54,0.10586,38.46
17,272.6,1.34,0.0651,NaN,1.19,0.073023,NaN,1.32,0.083905,NaN,0.99,0.08338,NaN,0.95,0.083857,NaN,0.69,0.062732,NaN,0.33,0.10724,39.7
17,272.64,1.41,0.060207,NaN,1.24,0.07132,NaN,1.34,0.079932,42.74,0.75,0.081467,NaN,0.83,0.083714,NaN,0.66,0.060852,NaN,0.19,0.10581,39.02
17,272.68,1.99,0.056075,34.58,1.61,0.067066,NaN,1.5,0.074237,36.04,0.9,0.076801,39.28,1.08,0.078441,NaN,0.56,0.057173,37.36,0.32,NaN,NaN
17,272.72,1.31,0.053372,30.3,1.18,0.062979,30.6,1.27,0.070637,31.22,0.65,0.072196,34.16,0.84,0.073412,31.58,0.54,0.053071,32.38,0.33,0.0973,32.04
17,272.76,1.17,0.051765,28.02,1.13,0.060604,28.3,1.02,0.068683,28.62,0.61,0.069563,31.14,0.79,0.071369,28.66,0.52,0.051362,29.54,0.19,NaN,NaN
17,272.8,1.21,0.049649,25.68,1.07,0.058717,26.16,0.99,0.066673,26.26,0.61,0.067654,28.76,0.78,0.069759,26.42,0.47,0.049346,27.06,0.15,0.092619,27.42
17,272.85,1.09,0.049194,24.32,1.11,0.057721,24.76,1.08,0.065444,24.78,0.69,0.066378,27.08,0.77,0.068389,24.88,0.45,0.048032,25.34,0.18,0.090641,25.82
17,272.89,1.09,0.048588,23.74,1.12,0.056874,24.02,1.1,0.064952,24.1,0.59,0.065198,26.24,0.84,0.067801,24.1,0.43,0.047627,24.5,0.13,NaN,NaN
17,272.93,1.04,0.048184,23.3,1.09,0.056574,23.42,0.96,0.064509,23.58,0.56,0.065198,25.52,0.76,0.067017,23.46,0.41,0.047475,23.8,0.16,0.089083,24.24
17,272.97,1.07,0.047981,22.76,1.02,0.056025,22.86,0.92,NaN,NaN,0.48,0.064262,24.98,0.82,0.066673,22.98,0.48,0.046665,23.14,0.13,0.088704,23.78
17,273.01,1.03,0.047728,21.9,1.03,0.055225,22.04,0.88,0.063226,22.26,0.49,0.063967,24.18,0.74,0.065739,22.24,0.41,0.04631,22.24,NaN,NaN,NaN
17,273.05,0.96,0.046867,21.12,1.01,0.054875,21.18,0.93,0.062634,21.46,0.45,0.062831,23.26,0.72,0.064558,21.42,0.45,0.045853,21.28,0.14,0.08752,22.26
17,273.1,0.99,0.046817,20.82,1.03,0.054374,20.74,0.95,NaN,NaN,0.43,0.062732,22.74,0.72,0.064312,20.94,0.43,0.045243,20.78,0.12,0.086951,21.78
17,273.14,0.93,0.046715,20.3,0.94,0.053873,20.26,0.91,0.061991,20.6,0.48,0.062634,22.22,0.69,0.063967,20.5,0.39,0.045091,20.22,0.12,NaN,NaN
17,273.18,0.95,0.046715,19.86,0.98,0.053773,19.8,0.99,0.061496,20.2,0.43,0.062337,21.7,0.68,0.063671,20.02,0.46,0.044938,19.7,0.16,NaN,NaN
17,273.22,0.94,0.046715,19.5,0.98,0.053572,19.46,0.9,NaN,NaN,0.43,0.061743,21.3,0.66,0.063374,19.68,0.44,0.044786,19.26,0.15,0.085763,20.62
17,273.26,0.96,0.046614,19.12,0.96,0.053171,19.1,0.84,NaN,NaN,0.38,0.061446,20.9,0.71,0.063325,19.3,0.4,0.044379,18.82,0.17,0.085715,20.3
17,273.3,0.94,0.046715,19.06,0.94,0.053071,18.94,0.98,0.061,19.4,0.41,0.061347,20.7,0.68,0.063177,19.08,0.45,0.044633,18.68,0.29,NaN,NaN
17,273.35,0.96,0.04788,20.48,0.94,0.053673,19.7,0.93,0.062485,20.8,0.66,0.062535,21.54,0.67,0.06372,19.72,0.41,0.045193,19.68,0.34,0.086998,21.1
17,273.39,1.11,0.049447,22.74,0.96,0.054675,20.98,1.1,0.066182,25.1,0.75,0.0651,24.34,0.8,0.065297,21.28,0.44,0.047678,22.48,0.48,0.089886,24.1
17,273.43,1.11,0.054725,29.2,0.99,0.058119,24.52,1.09,0.070393,30.1,0.93,0.070198,30.2,0.83,0.070442,26.32,0.54,0.052066,27.76,0.53,0.09459,27.98
17,273.47,1.14,0.06293,NaN,1,0.063128,30.4,1.22,0.073217,34.1,1.09,0.075931,36.28,0.85,0.074527,31.36,0.6,0.057621,34.26,0.39,0.099115,32.16
17,273.51,1.27,0.065494,NaN,1.07,0.069661,NaN,1.24,0.078152,39.62,0.91,0.080364,NaN,0.83,0.076946,34.46,0.7,0.061446,NaN,0.85,0.10402,36.34
17,273.55,1.36,0.06446,NaN,1.14,0.069954,NaN,1.3,0.080316,42.24,0.86,0.079739,NaN,0.81,0.079403,NaN,0.66,0.061496,NaN,0.53,0.10572,37.86
17,273.6,1.52,0.060604,38.44,1.12,0.068732,NaN,1.23,0.0782,39.62,0.98,0.077863,39.02,0.85,0.077622,35.9,0.58,0.059065,38.44,0.34,0.1043,37.38
17,273.64,1.38,0.057572,36.04,1.17,0.066869,NaN,1.32,0.075496,37.12,0.69,0.076222,37.66,0.86,0.077622,35.24,0.6,0.057372,36.9,0.44,0.10287,36.02
17,273.68,1.47,0.056474,35.06,1.19,0.06628,34.14,1.29,0.073897,35.12,0.74,0.076028,37.72,0.86,0.076656,34.86,0.64,0.056674,35.94,0.31,0.10162,35.38
17,273.72,1.38,0.054775,32.6,1.16,0.064361,32,1.24,0.071612,32.06,0.84,0.074237,35.74,0.86,0.07414,32.1,0.53,0.054374,33.48,0.18,0.1006,34.4
17,273.76,1.28,0.052016,29.2,1.08,0.061397,29,1.11,0.069074,28.92,0.62,0.070345,31.78,0.83,0.072002,29.18,0.38,0.051412,29.74,NaN,0.097067,31.3
17,273.8,1.13,0.049548,26.18,1.07,0.058816,26.22,0.99,0.066722,26.08,0.58,0.067752,28.72,0.91,0.069905,26.4,0.48,0.049093,26.66,NaN,0.093464,28.26
17,273.85,1.1,0.047981,23.86,1,0.056973,24.34,0.86,0.064706,24,0.51,0.065887,26.54,0.8,0.068046,24.4,0.33,0.047576,24.44,NaN,NaN,NaN
17,273.89,1.03,0.046715,22.3,1.01,0.055775,22.88,0.85,0.063572,22.66,0.5,0.06441,24.92,0.72,0.066477,22.94,0.33,0.046208,22.8,0.09,NaN,NaN
17,273.93,0.96,0.04636,21.2,1.01,0.054925,21.84,0.81,0.062238,21.6,0.44,0.063671,23.76,0.78,0.065297,21.86,0.32,0.045396,21.6,NaN,0.08771,22.82
17,273.97,NaN,0.045447,20.14,0.97,0.053623,20.9,0.78,0.061248,20.6,0.46,0.062634,22.64,0.8,0.064361,21,0.37,0.044888,20.52,NaN,0.086903,21.82
17,274.01,0.84,0.044786,19.14,0.97,0.05297,20,0.78,0.060257,19.7,0.4,0.061446,21.68,0.68,0.063819,20.18,0.33,0.043717,19.5,NaN,0.085715,20.88
17,274.05,0.85,0.044226,18.48,0.92,0.052418,19.3,0.73,0.060008,19.1,0.44,0.061248,20.92,0.75,0.063029,19.52,0.32,0.043463,18.7,0.21,NaN,NaN
17,274.1,0.85,0.043972,18,0.88,0.052116,18.8,0.71,NaN,NaN,0.47,0.060505,20.44,0.73,0.062881,18.92,0.49,0.043004,18.14,NaN,NaN,NaN
17,274.14,0.84,0.043819,17.36,0.88,0.051614,18.24,0.73,0.059015,18,0.41,0.060058,19.74,0.67,0.062535,18.42,0.4,0.042443,17.52,NaN,NaN,NaN
17,274.18,0.8,0.043157,16.8,0.86,0.051463,17.7,0.67,0.058518,17.4,0.39,0.059164,19.02,0.59,0.062238,17.84,0.28,0.042341,16.82,0.19,NaN,NaN
17,274.22,0.78,0.042902,16.36,0.82,0.05101,17.22,0.72,NaN,NaN,0.45,0.058766,18.58,0.59,0.06209,17.28,0.37,0.04183,16.3,0.14,0.08295,17.94
17,274.26,0.76,0.0428,16.18,0.83,0.050456,16.82,0.71,NaN,NaN,0.4,0.058766,18.3,0.61,0.061595,16.82,0.33,0.041677,15.98,0.18,0.082854,17.64
17,274.3,0.8,0.043055,16.48,0.9,0.050657,16.72,0.82,0.05802,17.2,0.39,0.058766,18.26,0.74,0.061397,16.66,0.53,0.041524,15.9,0.32,0.08295,17.66
17,274.35,0.89,0.044938,18.64,0.91,0.051211,17.56,0.92,0.060257,19.3,0.62,0.060008,19.56,0.7,0.062189,17.42,0.38,0.042545,17.1,0.47,0.085335,19.72
17,274.39,1.03,0.047323,21.88,1.1,0.05287,19.38,1.18,0.065444,24.76,0.88,0.063621,23.36,0.7,NaN,NaN,0.5,0.04636,21.72,0.58,0.090075,24.26
17,274.43,1.13,0.05287,29.04,0.84,0.056424,23.62,1.17,0.070637,31.74,0.95,0.069221,30.06,0.75,0.069025,25.06,0.5,0.051664,28.26,0.61,0.095713,29.28
17,274.47,1.26,0.058717,36.38,0.96,0.062287,30.44,1.2,0.072926,35.28,0.94,0.074237,35.5,0.81,0.071661,28.7,0.52,0.056474,34.34,0.45,0.10111,34.06
17,274.51,1.42,0.061248,NaN,1,0.066182,34.56,1.26,0.078441,41.4,0.94,0.077911,39.68,0.82,0.074431,31.96,0.61,0.059711,38.92,0.43,0.10453,37.42
17,274.55,1.38,0.062782,NaN,1.05,0.069074,NaN,1.23,0.082376,NaN,0.98,0.079547,NaN,0.86,0.078826,NaN,0.58,0.060207,NaN,0.52,0.10632,39.2
17,274.6,1.48,0.061694,NaN,1.1,0.070345,NaN,1.21,0.081035,NaN,0.86,0.080172,NaN,0.79,0.081706,NaN,0.64,0.060008,NaN,0.49,NaN,NaN
17,274.64,1.52,0.058368,NaN,1.11,0.069661,NaN,1.29,0.077573,41.22,0.81,0.079211,NaN,0.91,0.081802,NaN,0.6,0.058119,NaN,0.44,NaN,NaN
17,274.68,1.57,0.055425,35.6,1.16,0.066722,NaN,1.34,0.073509,36.48,0.72,0.07767,NaN,0.84,0.077959,NaN,0.66,0.055725,36.7,0.32,0.10291,37.66
17,274.72,1.41,0.053322,32.5,1.16,0.063276,32.66,1.15,0.070442,32.3,0.66,0.073897,36.82,1.01,0.073703,32.82,0.6,0.05297,33.32,0.22,0.10014,35.4
17,274.76,1.28,0.050708,29,1.18,0.060058,29.36,1.02,0.06785,29,0.58,0.069856,32.2,0.83,0.071028,29.32,0.42,0.050254,29.34,0.12,0.095993,31.7
17,274.8,1.12,0.048133,25.9,1.1,0.05797,26.64,0.96,0.065543,25.94,0.55,0.066869,29,0.75,0.069123,26.4,0.4,0.047576,26.2,0.15,0.09276,28.5
17,274.85,1.1,0.046867,24.32,1.08,0.056275,24.92,0.92,NaN,NaN,0.54,0.065198,26.98,0.78,0.067458,24.56,0.29,0.046259,24.22,0.14,0.089981,26.18
17,274.89,1.02,0.04631,22.74,0.99,0.055125,23.44,0.92,0.062485,22.6,0.5,0.063967,25.32,0.83,0.066034,23.08,0.29,0.044989,22.58,0.17,0.088468,24.54
17,274.93,0.96,0.045193,21.08,1.01,0.053723,21.92,0.92,NaN,NaN,0.44,0.062683,23.74,0.66,0.064262,21.62,0.27,0.043768,21.1,0.12,0.086903,22.98
17,274.97,0.98,0.044277,20.08,0.99,0.053021,20.88,0.8,NaN,NaN,0.44,0.061496,22.54,0.68,0.063226,20.52,0.31,0.043055,19.86,0.14,0.085763,21.8
17,275.01,0.96,0.044176,19.7,0.92,0.052066,20.2,0.88,0.05976,19.9,0.42,0.061248,21.9,0.69,0.062831,19.9,0.48,0.042443,19.1,0.12,0.085287,21.2
17,275.05,0.9,0.043921,19.12,0.91,0.052016,19.68,0.75,0.059263,19.4,0.45,0.060455,21.4,0.73,0.062634,19.5,0.35,0.042392,18.54,0.2,0.084906,20.88
17,275.1,1,0.043972,19.16,0.89,0.051865,19.46,0.84,0.059263,19.1,0.44,0.060356,21.1,0.65,0.062337,19.28,0.39,0.042392,18.3,0.17,NaN,NaN
17,275.14,0.9,0.043921,18.88,0.89,0.051865,19.16,0.73,0.058766,18.8,0.4,0.060008,20.72,0.68,0.062189,19.1,0.25,0.042341,18,0.11,NaN,NaN
17,275.18,0.84,0.043514,18,0.9,0.051261,18.4,0.77,NaN,NaN,0.39,0.059909,20.06,0.68,0.06209,18.4,0.37,0.04137,17.18,0.13,0.083666,19.7
17,275.22,0.78,0.043259,17.62,0.92,0.050708,17.92,0.72,0.05802,17.8,0.37,0.059164,19.6,0.68,0.061694,17.92,0.35,0.041217,16.7,0.14,0.08338,19.2
17,275.26,0.87,0.042953,17.3,0.84,0.050355,17.44,0.71,NaN,NaN,0.34,0.058766,19.08,0.62,0.061248,17.42,0.36,0.041166,16.2,0.21,NaN,NaN
17,275.3,0.89,0.04331,17.48,0.87,0.050556,17.4,0.78,NaN,NaN,0.37,0.058766,19,0.77,0.061199,17.34,0.33,0.041166,16.22,0.25,0.083093,18.7
17,275.35,0.92,0.044888,19.28,0.84,0.051161,18.2,0.91,NaN,NaN,0.6,0.060008,20.16,0.68,0.061892,18.04,0.37,0.042341,17.46,0.42,0.085001,20.4
17,275.39,1.07,0.046715,21.9,0.89,0.052669,19.92,1.13,0.06441,24.58,0.69,0.062732,23.44,0.7,0.063128,19.94,0.48,0.045701,21.58,0.45,0.088893,24.24
17,275.43,1.16,0.051211,27.34,0.91,0.054775,23.04,1.12,0.068536,29.78,0.87,0.067556,28.84,0.73,0.068144,24.6,0.54,0.050254,27.3,0.62,0.093652,28.3
17,275.47,1.53,0.056125,33.86,1.05,0.060505,29.56,1.26,0.070979,33.64,0.77,0.072196,34.2,0.85,0.070637,27.82,0.54,0.054575,33,0.48,0.098418,32.5
17,275.51,1.55,0.058319,NaN,1,0.064607,34.16,1.2,0.077622,40.98,0.73,0.075448,37.8,0.84,0.072731,31.06,0.54,0.057472,37,0.57,NaN,NaN
17,275.55,1.68,0.060257,NaN,1.04,0.067752,NaN,1.22,NaN,NaN,0.83,0.077187,NaN,0.83,0.076173,NaN,0.59,0.058617,NaN,0.35,0.10379,37.68
17,275.6,1.73,0.059512,NaN,1.08,0.069368,NaN,1.29,0.081083,45.68,0.72,0.077718,NaN,1.01,0.078296,NaN,0.55,0.058518,NaN,0.33,0.10287,37.54
17,275.64,1.57,0.056275,NaN,1.13,0.068193,NaN,1.28,0.078055,42.6,0.67,0.076656,NaN,0.88,0.07897,NaN,0.53,0.057322,NaN,0.26,0.10204,36.86
17,275.68,1.46,0.054024,34.28,1.11,0.064854,NaN,1.21,0.072974,36.7,0.5,0.075302,38.78,0.88,0.076028,NaN,0.54,0.054525,35.82,0.2,0.10004,35.44
17,275.72,1.52,0.051865,30.92,1.11,0.061694,31.44,1.19,0.069319,31.92,0.58,0.071856,35.1,0.97,0.072342,31.48,0.51,0.051513,31.72,0.15,0.0973,33.22
17,275.76,1.19,0.049245,27.72,1.06,0.058766,28.2,1,0.066869,28.5,0.46,0.067899,30.56,0.84,NaN,NaN,0.4,0.048891,28.1,0.13,0.094121,30
17,275.8,1.11,0.047171,24.92,1.04,0.056524,25.56,0.84,0.064509,25.44,0.42,0.065198,27.5,0.73,0.068046,25.34,0.33,0.046512,25.16,0.14,NaN,NaN
17,275.85,0.98,0.045751,22.72,1.01,0.054725,23.54,0.8,0.062485,23.1,0.4,0.063967,25.42,0.73,0.065887,23.3,0.36,0.044938,22.94,0.12,NaN,NaN
17,275.89,0.96,0.044888,21.14,0.93,0.053171,21.94,0.79,0.060753,21.7,0.45,0.062485,23.8,0.7,0.06441,21.74,0.28,0.043717,21.28,0.1,NaN,NaN
17,275.93,0.87,0.043921,20.02,0.92,0.052217,20.78,0.81,NaN,NaN,0.4,0.061298,22.54,0.76,0.062979,20.6,0.27,0.042749,19.96,0.12,NaN,NaN
17,275.97,0.84,0.043514,19.18,0.99,0.051614,19.86,0.73,NaN,NaN,0.36,0.060306,21.58,0.69,0.062287,19.7,0.24,0.04229,18.9,0.12,0.08443,20.9
17,276.01,0.88,0.043004,18.64,0.9,0.051211,19.26,0.75,NaN,NaN,0.41,0.060008,20.98,0.69,0.061991,19.08,0.24,0.041575,18.14,0.11,NaN,NaN
17,276.05,0.78,0.042647,17.86,0.81,0.050556,18.46,0.78,NaN,NaN,0.36,0.059462,20.26,0.62,0.061842,18.44,0.4,0.041115,17.4,NaN,NaN,NaN
17,276.1,0.79,0.042545,17.38,0.84,0.050052,17.74,0.71,0.057771,18,0.27,0.058766,19.5,0.64,0.061099,17.62,0.26,0.040859,16.7,NaN,0.082711,18.94
17,276.14,0.77,0.041626,16.56,0.77,0.049598,17.04,0.67,0.056774,17.2,0.29,0.058717,18.78,0.63,0.061,16.96,0.23,0.040296,15.94,NaN,NaN,NaN
17,276.18,0.74,0.041575,16.3,0.78,0.049144,16.46,0.64,0.057023,16.8,0.31,0.05797,18.22,0.66,0.060604,16.42,0.24,0.039886,15.38,NaN,NaN,NaN
17,276.22,0.71,0.04137,15.88,0.76,0.048942,15.96,0.6,0.056524,16.4,0.29,0.057522,17.8,0.59,0.060108,15.96,0.24,0.03963,14.9,0.1,0.081467,17.4
17,276.26,0.69,0.04137,15.3,0.78,0.048689,15.52,0.63,0.055775,15.9,0.28,0.057372,17.28,0.52,0.060008,15.5,0.22,0.039527,14.38,0.12,0.081179,16.96
17,276.3,0.74,0.04137,15.3,0.77,0.048588,15.36,0.81,NaN,NaN,0.34,0.057273,17.08,0.64,0.060008,15.2,0.28,0.039374,14.24,0.29,0.080892,16.7
17,276.35,0.84,0.042953,17.7,0.8,0.048639,16.28,1.01,NaN,NaN,0.58,0.058269,18.4,0.61,0.060108,16.04,0.32,0.040654,15.64,0.43,NaN,NaN
17,276.39,0.93,0.045447,20.86,0.77,0.050506,18.14,1.17,0.062782,23.44,0.8,0.061545,22.42,0.66,0.061644,18.18,0.44,0.044328,20.24,0.56,0.08752,22.94
17,276.43,0.95,0.050405,27.46,0.83,0.053873,22.3,1.09,0.066722,28.36,0.97,0.067262,28.96,0.72,0.066869,23.84,0.44,0.049548,26.76,0.45,0.093042,28.08
17,276.47,1.01,0.055975,34.38,0.89,0.058965,28.56,1.07,0.069808,33.16,0.98,0.072877,35.4,0.72,0.070686,28.26,0.5,0.054374,33.32,0.57,0.098511,33.08
17,276.51,1.05,0.060753,NaN,1,0.064804,NaN,1.19,0.077091,41.26,1.03,0.076705,NaN,0.73,0.073509,32.3,0.54,0.058219,NaN,0.4,0.10287,37.14
17,276.55,1.22,0.062238,NaN,0.97,0.068487,NaN,1.18,0.080939,46.06,0.91,0.079018,NaN,0.76,0.078296,NaN,0.55,0.05986,NaN,0.35,0.10577,39.62
17,276.6,1.19,0.060753,NaN,1.03,0.069759,NaN,1.15,0.081275,46.66,0.78,0.079788,NaN,0.85,0.080939,NaN,0.56,0.059711,NaN,0.32,0.10494,39.7
17,276.64,1.3,0.057721,NaN,1.07,0.069221,NaN,1.24,NaN,NaN,0.78,0.078296,NaN,0.85,0.080987,NaN,0.53,0.058418,NaN,0.34,0.10296,38.64
17,276.68,1.22,0.054775,35.74,1.08,0.065838,NaN,1.16,0.073072,37.52,0.58,0.076608,NaN,0.87,0.077718,NaN,0.53,0.055475,NaN,0.26,0.10143,36.96
17,276.72,1.23,0.052217,32.38,1.14,0.062634,32.6,1.57,0.069417,32.76,0.55,0.073169,37.36,1.01,0.073703,33.38,0.45,0.052066,33.26,0.12,0.098418,34.66
17,276.76,1.1,0.049649,28.92,1.07,0.059711,29.32,0.9,0.066869,29.12,0.57,0.069172,32.76,0.86,NaN,NaN,0.34,0.049396,29.54,NaN,0.09473,31.4
17,276.8,1.02,0.04783,25.76,1.01,0.056874,26.4,0.85,0.06446,25.9,0.45,0.066428,29.32,0.73,0.068144,26.5,0.37,0.047425,26.48,0.14,NaN,NaN
17,276.85,0.95,0.046715,24.1,1.02,0.055625,24.56,0.96,0.063177,24.42,0.54,0.064952,27.2,0.77,0.066968,24.6,0.46,0.046107,24.56,0.15,NaN,NaN
17,276.89,0.99,0.045599,22.8,0.96,0.054324,23.24,0.81,NaN,NaN,0.53,0.06372,25.68,0.68,0.065198,23.16,0.43,0.044938,23.12,NaN,0.087804,24.68
17,276.93,0.88,0.045193,21.66,0.97,0.053472,22.16,0.85,0.060753,21.9,0.39,0.062584,24.44,0.73,0.064213,22.08,0.37,0.043921,21.9,0.14,0.086476,23.38
17,276.97,0.92,0.044532,20.94,0.9,0.05282,21.44,0.84,NaN,NaN,0.48,0.061446,23.48,0.68,0.062979,21.26,0.33,0.043564,21,0.16,0.08562,22.52
17,277.01,0.9,0.044277,20.46,0.9,0.052016,20.86,0.75,0.060008,20.8,0.44,0.061248,22.88,0.64,0.062831,20.68,0.4,0.043004,20.36,0.15,NaN,NaN
17,277.05,0.86,0.044125,19.9,0.89,0.051563,20.34,0.85,0.059512,20.3,0.44,0.060802,22.28,0.71,0.062485,20.2,0.24,0.042494,19.78,0.12,0.084334,21.42
17,277.1,0.83,0.043921,19.52,0.81,0.051765,19.92,0.86,0.059263,19.9,0.43,0.060257,21.8,0.62,0.062139,19.8,0.33,0.042443,19.32,0.14,NaN,NaN
17,277.14,0.82,0.043921,19.24,0.84,0.051513,19.6,0.78,NaN,NaN,0.4,0.060008,21.46,0.69,0.061941,19.5,0.3,0.042392,19.04,0.14,NaN,NaN
17,277.18,0.8,0.043921,18.9,0.84,0.051513,19.3,0.79,0.058766,19.3,0.44,0.060008,21.08,0.62,0.061842,19.16,0.31,0.042392,18.64,0.12,0.083666,20.4
17,277.22,0.79,0.043921,18.54,0.85,0.05106,18.94,0.8,NaN,NaN,0.42,0.05976,20.68,0.6,0.061793,18.94,0.34,0.042341,18.4,0.18,NaN,NaN
17,277.26,0.76,0.043819,18.3,0.81,0.051161,18.64,0.71,0.058518,18.6,0.42,0.059214,20.3,0.63,0.061743,18.74,0.35,0.042239,18.2,0.14,0.083046,19.76
17,277.3,0.81,0.043921,18.26,0.86,0.050959,18.48,0.78,NaN,NaN,0.38,0.059114,20.14,0.61,0.061694,18.52,0.31,0.04229,18,0.41,NaN,NaN
17,277.35,0.84,0.045396,20.1,0.83,0.051714,19.18,1.03,NaN,NaN,0.66,0.060058,21.14,0.63,0.061941,19.12,0.41,0.043106,19.06,0.48,0.084811,21.18
17,277.39,0.92,0.047627,23.04,0.87,0.053121,20.9,1.13,0.064657,25.34,0.86,0.063572,24.74,0.67,0.063424,20.92,0.49,0.046462,23.1,0.6,0.08965,25.44
17,277.43,1.01,0.052368,29.2,0.84,0.056125,24.6,1.09,0.067997,29.98,0.97,0.06927,31.38,0.71,0.068732,26.14,0.52,0.051412,29.08,0.53,0.095245,30.48
17,277.47,1.02,0.05802,36.52,0.95,0.061298,30.68,1.09,0.070832,34.1,1.09,0.074382,37.34,0.77,0.071953,30.54,0.55,0.056424,35.54,0.65,0.099905,34.84
17,277.51,1.1,0.060901,NaN,0.94,0.066329,NaN,1.09,0.07656,39.96,0.83,0.078055,NaN,0.74,0.075593,NaN,0.58,0.058766,NaN,0.44,0.10305,38.1
17,277.55,1.15,0.060703,NaN,0.97,0.067703,NaN,1.07,0.076753,40.74,0.76,0.077814,NaN,0.74,0.076656,NaN,0.51,0.058617,NaN,0.48,0.1031,38.36
17,277.6,1.14,0.05797,NaN,1.01,0.06628,NaN,1.18,0.074431,37.92,0.8,0.075351,38.56,0.72,0.076415,NaN,0.5,0.057173,NaN,0.42,0.10157,37.34
17,277.64,1.17,0.056125,35.68,1.03,0.06446,34.12,1.17,0.07244,35.54,0.72,0.073169,36.56,0.76,0.074576,33.74,0.52,0.055325,36.12,0.39,0.10009,35.94
17,277.68,1.25,0.054725,33.82,1.02,0.063226,32.72,1.15,0.07093,33.72,0.82,0.071807,34.96,0.79,0.07346,32.42,0.56,0.053873,34.42,NaN,0.098464,34.52
17,277.72,1.12,0.053522,32.78,1.01,0.062584,31.86,1.09,0.070052,32.48,0.65,0.071271,33.96,0.9,0.072245,31.48,0.47,0.053021,33.32,0.23,0.097067,33.52
